1.01	2.97	3.96	1.98	0.19	-1.13	-9.33	50	66334	-1.43	0.05	0.03
1.01	2.97	3.96	1.98	0.19	-1.12	-9.34	48	66382	-1.43	0.05	0.04
1.01	2.97	3.96	1.98	0.21	-1.11	-9.35	49	66431	-1.43	0.04	0.03
1.01	2.97	3.96	1.98	0.19	-1.11	-9.32	48	66479	-1.43	0.05	0.04
1.01	2.97	3.97	1.98	0.19	-1.12	-9.34	49	66528	-1.43	0.05	0.03
1.01	2.97	3.96	1.98	0.19	-1.11	-9.34	48	66576	-1.43	0.05	0.03
1.01	2.97	3.97	1.98	0.20	-1.11	-9.34	49	66625	-1.43	0.05	0.04
1.01	2.97	3.96	1.98	0.18	-1.11	-9.32	48	66673	-1.43	0.05	0.04
1.01	2.96	3.96	1.98	0.20	-1.12	-9.32	49	66722	-1.43	0.04	0.04
1.01	2.97	3.96	1.98	0.19	-1.11	-9.35	50	66772	-1.43	0.04	0.04
1.01	2.97	3.96	1.98	0.19	-1.11	-9.37	48	66820	-1.43	0.04	0.03
1.01	2.97	3.96	1.98	0.19	-1.12	-9.34	49	66869	-1.43	0.04	0.04
1.01	2.97	3.96	1.98	0.18	-1.12	-9.34	48	66917	-1.43	0.04	0.04
1.01	2.97	3.96	1.98	0.18	-1.13	-9.34	49	66966	-1.43	0.04	0.04
1.00	2.97	3.97	1.98	0.18	-1.11	-9.33	48	67014	-1.43	0.04	0.04
1.01	2.97	3.96	1.98	0.17	-1.11	-9.34	49	67063	-1.43	0.04	0.04
1.00	2.97	3.96	1.98	0.18	-1.12	-9.32	48	67111	-1.43	0.04	0.04
1.01	2.97	3.96	1.98	0.17	-1.13	-9.35	49	67160	-1.43	0.04	0.04
1.00	2.96	3.96	1.98	0.19	-1.11	-9.34	50	67210	-1.43	0.05	0.04
1.01	2.97	3.96	1.98	0.18	-1.12	-9.35	51	67261	-1.42	0.05	0.04
1.01	2.96	3.97	1.98	0.18	-1.10	-9.33	49	67310	-1.42	0.05	0.05
1.01	2.96	3.96	1.98	0.20	-1.12	-9.33	49	67359	-1.42	0.05	0.05
1.01	2.96	3.96	1.98	0.18	-1.12	-9.34	48	67407	-1.42	0.05	0.05
1.01	2.97	3.96	1.98	0.18	-1.13	-9.37	49	67456	-1.42	0.05	0.05
1.01	2.97	3.96	1.98	0.18	-1.11	-9.34	48	67504	-1.42	0.05	0.05
1.01	2.97	3.97	1.98	0.19	-1.12	-9.34	49	67553	-1.42	0.05	0.05
1.01	2.97	3.96	1.98	0.19	-1.14	-9.32	48	67601	-1.42	0.05	0.05
1.01	2.97	3.96	1.98	0.19	-1.13	-9.34	49	67650	-1.42	0.05	0.05
1.01	2.96	3.96	1.98	0.19	-1.13	-9.35	49	67699	-1.41	0.05	0.04
1.01	2.97	3.96	1.98	0.18	-1.12	-9.34	48	67747	-1.41	0.05	0.04
1.01	2.96	3.96	1.98	0.19	-1.12	-9.34	49	67796	-1.41	0.05	0.04
1.01	2.97	3.96	1.98	0.19	-1.11	-9.35	48	67844	-1.41	0.05	0.04
1.00	2.97	3.97	1.98	0.18	-1.13	-9.35	49	67893	-1.41	0.06	0.04
1.01	2.96	3.96	1.98	0.20	-1.11	-9.33	50	67943	-1.41	0.06	0.04
1.00	2.97	3.96	1.98	0.18	-1.12	-9.31	49	67992	-1.41	0.05	0.04
1.01	2.97	3.96	1.98	0.18	-1.12	-9.36	49	68041	-1.41	0.06	0.04
1.01	2.97	3.97	1.98	0.19	-1.12	-9.35	48	68089	-1.41	0.06	0.04
1.01	2.97	3.96	1.98	0.18	-1.12	-9.35	48	68137	-1.41	0.06	0.04
1.01	2.97	3.97	1.98	0.19	-1.11	-9.35	49	68186	-1.41	0.06	0.05
1.01	2.97	3.96	1.98	0.19	-1.12	-9.33	49	68235	-1.41	0.06	0.05
1.01	2.97	3.96	1.98	0.17	-1.12	-9.34	48	68283	-1.41	0.06	0.05
1.01	2.97	3.96	1.98	0.19	-1.12	-9.34	48	68331	-1.41	0.06	0.05
1.01	2.97	3.96	1.98	0.18	-1.12	-9.33	50	68381	-1.41	0.06	0.05
1.01	2.97	3.96	1.98	0.19	-1.12	-9.35	48	68429	-1.41	0.06	0.05
1.01	2.97	3.96	1.98	0.19	-1.11	-9.34	49	68478	-1.40	0.06	0.05
1.01	2.97	3.96	1.98	0.20	-1.12	-9.31	48	68526	-1.40	0.05	0.05
1.00	2.97	3.96	1.98	0.18	-1.11	-9.32	49	68575	-1.40	0.05	0.05
1.01	2.97	3.96	1.98	0.18	-1.12	-9.35	48	68623	-1.40	0.05	0.05
1.00	2.97	3.96	1.98	0.19	-1.11	-9.36	49	68672	-1.40	0.05	0.04
1.00	2.97	3.96	1.98	0.18	-1.12	-9.34	48	68720	-1.40	0.05	0.04
1.01	2.97	3.96	1.98	0.18	-1.12	-9.33	50	68770	-1.40	0.05	0.04
1.00	2.97	3.96	1.98	0.19	-1.13	-9.32	48	68818	-1.40	0.05	0.05
1.01	2.96	3.96	1.98	0.18	-1.12	-9.32	49	68867	-1.40	0.05	0.05
1.01	2.96	3.97	1.98	0.18	-1.13	-9.33	48	68915	-1.41	0.05	0.05
1.01	2.97	3.96	1.98	0.20	-1.11	-9.34	48	68963	-1.40	0.05	0.05
1.01	2.97	3.96	1.98	0.19	-1.13	-9.33	49	69012	-1.40	0.05	0.05
1.01	2.97	3.96	1.98	0.19	-1.12	-9.33	48	69060	-1.40	0.05	0.05
1.01	2.97	3.97	1.98	0.19	-1.11	-9.33	49	69109	-1.40	0.05	0.05
1.01	2.97	3.96	1.98	0.19	-1.11	-9.33	48	69157	-1.40	0.05	0.05
1.01	2.96	3.96	1.98	0.19	-1.12	-9.33	49	69206	-1.40	0.05	0.05
1.01	2.97	3.96	1.98	0.18	-1.12	-9.33	50	69256	-1.40	0.05	0.04
1.01	2.96	3.96	1.98	0.19	-1.12	-9.34	48	69304	-1.40	0.05	0.04
1.01	2.97	3.97	1.98	0.18	-1.11	-9.32	49	69353	-1.40	0.05	0.04
1.01	2.97	3.96	1.98	0.18	-1.12	-9.36	48	69401	-1.40	0.04	0.05
1.00	2.97	3.96	1.98	0.18	-1.13	-9.34	48	69449	-1.40	0.05	0.05
1.01	2.97	3.96	1.98	0.19	-1.12	-9.32	49	69498	-1.40	0.04	0.05
1.01	2.96	3.96	1.98	0.17	-1.12	-9.36	49	69547	-1.40	0.05	0.05
1.00	2.97	3.96	1.98	0.19	-1.13	-9.35	48	69595	-1.40	0.05	0.05
1.01	2.96	3.96	1.98	0.19	-1.12	-9.30	49	69644	-1.39	0.04	0.05
1.01	2.97	3.96	1.98	0.21	-1.11	-9.34	49	69693	-1.39	0.04	0.05
1.01	2.97	3.96	1.98	0.20	-1.12	-9.32	48	69741	-1.39	0.05	0.05
1.01	2.97	3.96	1.98	0.19	-1.13	-9.33	49	69790	-1.39	0.04	0.05
1.01	2.97	3.97	1.98	0.19	-1.12	-9.34	48	69838	-1.39	0.04	0.05
1.01	2.96	3.96	1.98	0.20	-1.13	-9.34	49	69887	-1.39	0.04	0.05
1.01	2.96	3.96	1.98	0.18	-1.12	-9.34	48	69935	-1.39	0.04	0.06
1.01	2.97	3.96	1.98	0.18	-1.12	-9.35	48	69983	-1.39	0.04	0.06
1.01	2.96	3.97	1.98	0.20	-1.12	-9.33	49	70032	-1.39	0.04	0.06
1.01	2.97	3.96	1.98	0.19	-1.12	-9.31	48	70080	-1.39	0.04	0.06
1.01	2.96	3.96	1.98	0.20	-1.13	-9.31	50	70130	-1.39	0.04	0.06
1.01	2.97	3.96	1.98	0.18	-1.12	-9.36	49	70179	-1.39	0.04	0.06
1.00	2.96	3.96	1.98	0.19	-1.11	-9.33	48	70227	-1.39	0.04	0.06
1.01	2.97	3.96	1.98	0.19	-1.11	-9.34	49	70276	-1.39	0.04	0.06
1.01	2.97	3.96	1.98	0.21	-1.12	-9.34	49	70325	-1.39	0.04	0.06
1.01	2.97	3.96	1.98	0.19	-1.13	-9.32	49	70374	-1.39	0.04	0.06
1.01	2.97	3.96	1.98	0.19	-1.12	-9.34	48	70422	-1.39	0.04	0.05
1.01	2.97	3.96	1.98	0.19	-1.13	-9.32	51	70473	-1.39	0.04	0.05
1.01	2.97	3.96	1.98	0.19	-1.12	-9.35	48	70521	-1.39	0.04	0.05
1.01	2.97	3.96	1.98	0.19	-1.13	-9.35	50	70571	-1.39	0.04	0.05
1.01	2.97	3.96	1.98	0.18	-1.11	-9.31	48	70619	-1.38	0.04	0.05
1.01	2.97	3.96	1.98	0.19	-1.10	-9.33	49	70668	-1.38	0.04	0.05
1.01	2.96	3.96	1.98	0.19	-1.11	-9.32	49	70717	-1.38	0.04	0.05
1.01	2.97	3.96	1.98	0.18	-1.12	-9.34	49	70766	-1.38	0.04	0.04
1.01	2.97	3.96	1.98	0.18	-1.12	-9.32	48	70814	-1.38	0.04	0.04
1.01	2.96	3.96	1.98	0.18	-1.12	-9.32	50	70864	-1.38	0.05	0.04
1.01	2.97	3.97	1.98	0.18	-1.12	-9.37	49	70913	-1.38	0.04	0.04
1.01	2.96	3.96	1.98	0.18	-1.12	-9.34	48	70961	-1.38	0.04	0.04
1.01	2.97	3.96	1.98	0.18	-1.13	-9.31	48	71009	-1.38	0.04	0.04
1.01	2.97	3.96	1.98	0.20	-1.11	-9.36	49	71058	-1.38	0.04	0.04
1.01	2.97	3.97	1.98	0.18	-1.12	-9.33	48	71106	-1.38	0.04	0.04
1.01	2.97	3.97	1.98	0.18	-1.13	-9.33	49	71155	-1.38	0.04	0.04
1.01	2.97	3.96	1.98	0.20	-1.12	-9.34	48	71203	-1.38	0.04	0.04
1.01	2.97	3.96	1.98	0.19	-1.13	-9.32	51	71254	-1.38	0.04	0.04
1.01	2.96	3.97	1.98	0.19	-1.12	-9.34	49	71303	-1.38	0.04	0.04
1.01	2.97	3.96	1.98	0.18	-1.11	-9.31	49	71352	-1.38	0.04	0.03
1.01	2.97	3.96	1.98	0.19	-1.12	-9.34	48	71400	-1.38	0.04	0.03
1.00	2.97	3.96	1.98	0.20	-1.13	-9.32	49	71449	-1.38	0.04	0.04
1.00	2.96	3.96	1.98	0.19	-1.11	-9.34	48	71497	-1.38	0.04	0.04
1.01	2.97	3.96	1.98	0.18	-1.12	-9.33	49	71546	-1.38	0.04	0.04
1.01	2.97	3.96	1.98	0.20	-1.13	-9.35	48	71594	-1.38	0.04	0.03
1.01	2.97	3.96	1.98	0.20	-1.11	-9.35	49	71643	-1.38	0.04	0.04
1.01	2.96	3.96	1.98	0.19	-1.12	-9.32	50	71693	-1.38	0.04	0.04
1.01	2.97	3.96	1.98	0.18	-1.11	-9.31	49	71742	-1.37	0.04	0.04
1.01	2.96	3.96	1.98	0.17	-1.12	-9.33	49	71791	-1.37	0.04	0.04
1.01	2.97	3.96	1.98	0.18	-1.10	-9.32	48	71839	-1.37	0.04	0.04
1.01	2.97	3.96	1.98	0.18	-1.10	-9.32	49	71888	-1.37	0.04	0.04
1.01	2.97	3.96	1.98	0.18	-1.13	-9.34	48	71936	-1.37	0.04	0.04
1.01	2.96	3.96	1.98	0.19	-1.12	-9.34	50	71986	-1.37	0.04	0.04
1.01	2.97	3.97	1.98	0.17	-1.12	-9.34	49	72035	-1.37	0.04	0.03
1.01	2.97	3.96	1.98	0.19	-1.13	-9.31	49	72084	-1.37	0.04	0.04
1.01	2.97	3.96	1.98	0.20	-1.14	-9.35	49	72133	-1.37	0.04	0.03
1.00	2.97	3.96	1.98	0.19	-1.11	-9.33	48	72181	-1.37	0.04	0.04
1.00	2.97	3.96	1.98	0.18	-1.13	-9.33	49	72230	-1.37	0.04	0.03
1.01	2.97	3.96	1.98	0.18	-1.10	-9.34	48	72278	-1.37	0.04	0.04
1.01	2.96	3.96	1.98	0.18	-1.12	-9.31	49	72327	-1.37	0.04	0.03
1.01	2.97	3.96	1.98	0.20	-1.13	-9.31	49	72376	-1.37	0.04	0.03
1.01	2.97	3.96	1.98	0.18	-1.13	-9.32	50	72426	-1.37	0.03	0.03
1.01	2.97	3.96	1.98	0.19	-1.11	-9.33	49	72475	-1.37	0.03	0.03
1.01	2.97	3.96	1.98	0.18	-1.13	-9.31	48	72523	-1.37	0.03	0.03
1.01	2.97	3.96	1.98	0.19	-1.11	-9.32	49	72572	-1.37	0.03	0.03
1.01	2.97	3.96	1.98	0.18	-1.13	-9.32	50	72622	-1.37	0.04	0.03
1.01	2.96	3.96	1.98	0.19	-1.13	-9.33	48	72670	-1.37	0.04	0.03
1.01	2.97	3.97	1.98	0.19	-1.12	-9.33	49	72719	-1.37	0.04	0.03
1.00	2.97	3.96	1.98	0.17	-1.12	-9.35	49	72768	-1.37	0.04	0.03
1.01	2.97	3.96	1.98	0.20	-1.13	-9.32	50	72818	-1.37	0.04	0.02
1.01	2.97	3.96	1.98	0.19	-1.11	-9.30	48	72866	-1.37	0.04	0.03
1.01	2.96	3.96	1.98	0.18	-1.12	-9.32	49	72915	-1.37	0.04	0.03
1.01	2.96	3.96	1.98	0.18	-1.11	-9.32	48	72963	-1.37	0.04	0.03
1.01	2.97	3.96	1.98	0.19	-1.12	-9.35	49	73012	-1.37	0.04	0.03
1.01	2.97	3.96	1.98	0.20	-1.12	-9.34	49	73061	-1.37	0.04	0.03
1.01	2.97	3.96	1.98	0.19	-1.12	-9.32	48	73109	-1.37	0.04	0.03
1.01	2.97	3.96	1.98	0.19	-1.11	-9.33	49	73158	-1.37	0.04	0.03
1.01	2.97	3.96	1.98	0.18	-1.12	-9.32	48	73206	-1.37	0.04	0.03
1.01	2.97	3.96	1.98	0.17	-1.13	-9.34	49	73255	-1.37	0.05	0.03
1.01	2.97	3.96	1.98	0.19	-1.12	-9.33	48	73303	-1.36	0.04	0.03
1.01	2.97	3.96	1.98	0.19	-1.12	-9.31	49	73352	-1.36	0.04	0.03
1.01	2.97	3.96	1.98	0.19	-1.13	-9.35	48	73400	-1.36	0.04	0.03
1.01	2.96	3.96	1.98	0.19	-1.12	-9.34	50	73450	-1.36	0.04	0.03
1.01	2.96	3.96	1.98	0.19	-1.13	-9.35	50	73500	-1.36	0.04	0.03
1.01	2.96	3.96	1.98	0.19	-1.12	-9.33	48	73548	-1.36	0.04	0.03
1.01	2.97	3.97	1.98	0.19	-1.12	-9.34	48	73596	-1.36	0.04	0.03
1.01	2.97	3.96	1.98	0.18	-1.12	-9.33	50	73646	-1.36	0.04	0.02
1.01	2.97	3.96	1.98	0.19	-1.12	-9.32	49	73695	-1.36	0.04	0.02
1.01	2.96	3.96	1.98	0.19	-1.11	-9.34	48	73743	-1.36	0.04	0.02
1.01	2.97	3.96	1.98	0.20	-1.12	-9.33	49	73792	-1.36	0.05	0.02
1.01	2.97	3.96	1.98	0.20	-1.12	-9.36	48	73840	-1.36	0.05	0.02
1.01	2.97	3.96	1.98	0.19	-1.12	-9.33	49	73889	-1.36	0.05	0.02
1.01	2.97	3.96	1.98	0.19	-1.12	-9.34	48	73937	-1.36	0.05	0.02
1.01	2.97	3.96	1.98	0.20	-1.12	-9.35	49	73986	-1.36	0.04	0.02
1.01	2.97	3.96	1.98	0.19	-1.11	-9.35	49	74035	-1.36	0.04	0.02
1.01	2.97	3.96	1.98	0.19	-1.13	-9.34	48	74083	-1.36	0.05	0.03
1.00	2.97	3.96	1.98	0.20	-1.12	-9.36	49	74132	-1.36	0.05	0.03
1.01	2.96	3.96	1.98	0.18	-1.12	-9.35	48	74180	-1.36	0.05	0.03
1.01	2.97	3.96	1.98	0.19	-1.11	-9.33	49	74229	-1.36	0.05	0.02
1.01	2.96	3.96	1.98	0.17	-1.13	-9.35	48	74277	-1.35	0.04	0.03
1.01	2.97	3.96	1.98	0.17	-1.11	-9.34	49	74326	-1.35	0.05	0.02
1.01	2.97	3.96	1.98	0.19	-1.13	-9.35	49	74375	-1.35	0.05	0.03
1.00	2.97	3.96	1.98	0.19	-1.13	-9.33	49	74424	-1.35	0.05	0.03
1.01	2.97	3.96	1.98	0.17	-1.11	-9.33	48	74472	-1.35	0.05	0.03
1.01	2.97	3.96	1.98	0.19	-1.12	-9.34	49	74521	-1.35	0.05	0.03
1.01	2.96	3.96	1.98	0.19	-1.13	-9.32	50	74571	-1.35	0.05	0.03
1.01	2.97	3.96	1.98	0.19	-1.11	-9.32	48	74619	-1.35	0.05	0.03
1.01	2.97	3.97	1.98	0.19	-1.13	-9.31	49	74668	-1.35	0.05	0.03
1.01	2.96	3.96	1.98	0.17	-1.12	-9.34	49	74717	-1.35	0.05	0.03
1.00	2.97	3.96	1.98	0.19	-1.13	-9.34	48	74765	-1.35	0.05	0.03
1.01	2.97	3.96	1.98	0.19	-1.13	-9.34	49	74814	-1.35	0.05	0.03
1.01	2.96	3.97	1.98	0.19	-1.12	-9.32	51	74865	-1.35	0.05	0.03
1.00	2.97	3.96	1.98	0.18	-1.12	-9.33	49	74914	-1.35	0.05	0.03
1.01	2.97	3.96	1.98	0.19	-1.12	-9.31	48	74962	-1.35	0.05	0.03
1.01	2.97	3.96	1.98	0.18	-1.11	-9.30	49	75011	-1.35	0.05	0.03
1.00	2.97	3.96	1.98	0.18	-1.11	-9.31	49	75060	-1.35	0.05	0.03
1.01	2.97	3.96	1.98	0.20	-1.14	-9.32	50	75110	-1.35	0.05	0.03
1.01	2.97	3.96	1.98	0.18	-1.13	-9.34	48	75158	-1.34	0.05	0.03
1.01	2.97	3.96	1.98	0.19	-1.13	-9.32	49	75207	-1.34	0.05	0.03
1.01	2.97	3.97	1.98	0.19	-1.11	-9.34	50	75257	-1.34	0.05	0.03
1.01	2.97	3.97	1.98	0.18	-1.10	-9.34	48	75305	-1.34	0.05	0.03
1.01	2.97	3.96	1.98	0.19	-1.11	-9.32	49	75354	-1.34	0.05	0.03
1.01	2.97	3.96	1.98	0.18	-1.12	-9.35	48	75402	-1.34	0.05	0.03
1.01	2.97	3.96	1.98	0.20	-1.12	-9.32	50	75452	-1.34	0.05	0.03
1.00	2.97	3.96	1.98	0.19	-1.12	-9.36	49	75501	-1.34	0.05	0.03
1.01	2.96	3.96	1.98	0.18	-1.11	-9.33	48	75549	-1.34	0.05	0.03
1.01	2.97	3.96	1.98	0.19	-1.12	-9.34	49	75598	-1.34	0.05	0.03
1.01	2.97	3.96	1.98	0.18	-1.12	-9.34	49	75647	-1.34	0.05	0.03
1.01	2.97	3.96	1.98	0.18	-1.12	-9.34	49	75696	-1.34	0.05	0.03
1.01	2.97	3.97	1.98	0.20	-1.12	-9.34	48	75744	-1.34	0.05	0.03
1.01	2.97	3.96	1.98	0.19	-1.12	-9.34	49	75793	-1.34	0.05	0.03
1.01	2.97	3.96	1.98	0.18	-1.12	-9.32	48	75841	-1.34	0.05	0.02
1.01	2.96	3.97	1.98	0.19	-1.11	-9.33	49	75890	-1.34	0.05	0.02
1.01	2.97	3.96	1.98	0.19	-1.11	-9.34	49	75939	-1.34	0.05	0.02
1.01	2.97	3.96	1.98	0.19	-1.13	-9.36	48	75987	-1.34	0.05	0.02
1.01	2.96	3.96	1.98	0.19	-1.13	-9.33	49	76036	-1.34	0.05	0.02
1.00	2.97	3.96	1.98	0.18	-1.12	-9.33	50	76086	-1.34	0.05	0.02
1.01	2.97	3.97	1.98	0.18	-1.14	-9.35	49	76135	-1.34	0.04	0.02
1.00	2.97	3.96	1.98	0.19	-1.10	-9.34	48	76183	-1.34	0.05	0.02
1.01	2.97	3.96	1.98	0.18	-1.11	-9.34	48	76231	-1.34	0.04	0.02
1.01	2.97	3.96	1.98	0.20	-1.13	-9.33	49	76280	-1.34	0.04	0.02
1.01	2.97	3.96	1.98	0.19	-1.13	-9.32	48	76328	-1.34	0.04	0.02
1.01	2.96	3.96	1.98	0.19	-1.12	-9.34	49	76377	-1.33	0.04	0.02
1.00	2.97	3.96	1.98	0.18	-1.11	-9.33	48	76425	-1.33	0.04	0.02
1.01	2.97	3.96	1.98	0.19	-1.12	-9.33	49	76474	-1.33	0.04	0.02
1.01	2.97	3.97	1.98	0.20	-1.12	-9.33	49	76523	-1.33	0.04	0.02
1.01	2.96	3.96	1.98	0.19	-1.12	-9.33	49	76572	-1.33	0.04	0.02
1.01	2.97	3.96	1.98	0.19	-1.12	-9.35	48	76620	-1.33	0.04	0.02
1.01	2.97	3.96	1.98	0.18	-1.12	-9.34	49	76669	-1.33	0.04	0.02
1.01	2.97	3.96	1.98	0.18	-1.12	-9.34	49	76718	-1.33	0.04	0.02
1.01	2.97	3.96	1.98	0.17	-1.11	-9.35	49	76767	-1.33	0.04	0.02
1.01	2.97	3.96	1.98	0.18	-1.12	-9.34	48	76815	-1.33	0.04	0.02
1.01	2.97	3.96	1.98	0.20	-1.11	-9.35	49	76864	-1.33	0.04	0.02
1.01	2.96	3.96	1.98	0.19	-1.12	-9.32	49	76913	-1.33	0.04	0.02
1.01	2.97	3.96	1.98	0.19	-1.13	-9.34	49	76962	-1.33	0.04	0.02
1.01	2.97	3.96	1.98	0.18	-1.11	-9.35	48	77010	-1.33	0.04	0.02
1.01	2.97	3.96	1.98	0.17	-1.14	-9.33	48	77058	-1.33	0.04	0.02
1.01	2.97	3.96	1.98	0.18	-1.13	-9.35	49	77107	-1.33	0.04	0.02
1.00	2.97	3.97	1.98	0.19	-1.12	-9.33	48	77155	-1.33	0.04	0.02
1.01	2.96	3.96	1.98	0.18	-1.12	-9.32	49	77204	-1.33	0.04	0.02
1.00	2.96	3.96	1.98	0.19	-1.12	-9.32	49	77253	-1.33	0.04	0.02
1.01	2.97	3.96	1.98	0.20	-1.11	-9.31	48	77301	-1.33	0.04	0.02
1.00	2.97	3.96	1.98	0.19	-1.13	-9.35	49	77350	-1.33	0.04	0.02
1.00	2.97	3.96	1.98	0.17	-1.12	-9.32	49	77399	-1.33	0.04	0.02
1.01	2.96	3.96	1.98	0.18	-1.12	-9.33	48	77447	-1.33	0.05	0.02
1.01	2.96	3.96	1.98	0.20	-1.12	-9.32	49	77496	-1.33	0.05	0.02
1.01	2.97	3.96	1.98	0.19	-1.13	-9.34	48	77544	-1.33	0.05	0.01
1.01	2.97	3.96	1.98	0.18	-1.12	-9.33	49	77593	-1.33	0.05	0.01
1.01	2.97	3.96	1.98	0.19	-1.12	-9.33	49	77642	-1.33	0.04	0.01
1.01	2.96	3.96	1.98	0.20	-1.13	-9.33	48	77690	-1.33	0.04	0.01
1.01	2.97	3.96	1.98	0.18	-1.13	-9.34	49	77739	-1.32	0.04	0.01
1.01	2.97	3.96	1.98	0.19	-1.11	-9.33	48	77787	-1.32	0.04	0.01
1.01	2.97	3.96	1.98	0.18	-1.12	-9.35	49	77836	-1.32	0.04	0.01
1.01	2.97	3.96	1.98	0.18	-1.13	-9.32	48	77884	-1.32	0.04	0.01
1.01	2.97	3.96	1.98	0.18	-1.11	-9.31	49	77933	-1.32	0.04	0.01
1.01	2.97	3.96	1.98	0.20	-1.13	-9.35	49	77982	-1.32	0.04	0.01
1.01	2.96	3.96	1.98	0.19	-1.13	-9.33	49	78031	-1.32	0.04	0.01
1.01	2.97	3.96	1.98	0.19	-1.12	-9.35	49	78080	-1.32	0.04	0.01
1.00	2.96	3.96	1.98	0.19	-1.13	-9.33	48	78128	-1.32	0.04	0.01
1.01	2.97	3.96	1.98	0.20	-1.12	-9.33	49	78177	-1.32	0.04	0.01
1.00	2.97	3.96	1.98	0.18	-1.10	-9.34	50	78227	-1.32	0.04	0.01
1.00	2.96	3.96	1.98	0.18	-1.14	-9.30	48	78275	-1.32	0.04	0.02
1.01	2.96	3.97	1.98	0.18	-1.13	-9.32	49	78324	-1.32	0.04	0.02
1.01	2.97	3.97	1.98	0.18	-1.11	-9.34	48	78372	-1.32	0.05	0.02
1.01	2.96	3.96	1.98	0.21	-1.12	-9.32	48	78420	-1.32	0.04	0.02
1.01	2.97	3.97	1.98	0.15	-1.11	-9.35	49	78469	-1.32	0.05	0.02
1.01	2.97	3.96	1.98	0.18	-1.12	-9.30	49	78518	-1.32	0.05	0.02
1.00	2.97	3.96	1.98	0.20	-1.14	-9.33	49	78567	-1.32	0.05	0.02
1.01	2.97	3.96	1.98	0.18	-1.10	-9.35	51	78618	-1.32	0.05	0.02
1.01	2.97	3.96	1.98	0.17	-1.10	-9.34	49	78667	-1.32	0.05	0.02
1.01	2.97	3.97	1.98	0.20	-1.13	-9.34	48	78715	-1.32	0.05	0.02
1.01	2.97	3.96	1.98	0.20	-1.11	-9.32	49	78764	-1.32	0.05	0.02
1.01	2.97	3.96	1.98	0.18	-1.12	-9.33	49	78813	-1.32	0.05	0.02
1.01	2.97	3.96	1.98	0.21	-1.13	-9.34	48	78861	-1.32	0.04	0.02
1.00	2.97	3.96	1.98	0.16	-1.11	-9.36	50	78911	-1.32	0.04	0.03
1.01	2.96	3.96	1.98	0.18	-1.11	-9.34	49	78960	-1.32	0.04	0.03
1.01	2.97	3.96	1.98	0.18	-1.13	-9.34	49	79009	-1.32	0.04	0.03
1.01	2.97	3.97	1.98	0.18	-1.09	-9.31	48	79057	-1.32	0.04	0.03
1.00	2.97	3.97	1.98	0.19	-1.11	-9.36	49	79106	-1.32	0.04	0.03
1.01	2.96	3.96	1.98	0.18	-1.13	-9.32	48	79154	-1.32	0.04	0.03
1.01	2.97	3.96	1.98	0.18	-1.11	-9.33	49	79203	-1.32	0.04	0.03
1.00	2.97	3.96	1.98	0.16	-1.13	-9.34	48	79251	-1.32	0.04	0.03
1.00	2.96	3.96	1.98	0.19	-1.13	-9.36	48	79299	-1.32	0.03	0.03
1.00	2.97	3.96	1.98	0.19	-1.11	-9.35	49	79348	-1.32	0.04	0.03
1.01	2.97	3.97	1.98	0.17	-1.13	-9.33	50	79398	-1.32	0.04	0.03
1.00	2.97	3.96	1.98	0.21	-1.12	-9.32	49	79447	-1.32	0.04	0.02
1.00	2.97	3.96	1.98	0.17	-1.10	-9.34	48	79495	-1.32	0.04	0.03
1.01	2.96	3.96	1.98	0.19	-1.13	-9.32	49	79544	-1.32	0.04	0.03
1.01	2.97	3.96	1.98	0.20	-1.11	-9.33	48	79592	-1.32	0.04	0.03
1.01	2.97	3.97	1.98	0.19	-1.13	-9.31	49	79641	-1.32	0.04	0.03
1.00	2.97	3.96	1.98	0.18	-1.12	-9.34	48	79689	-1.32	0.04	0.03
1.01	2.97	3.96	1.98	0.20	-1.12	-9.34	49	79738	-1.32	0.04	0.03
1.00	2.97	3.96	1.98	0.18	-1.11	-9.33	49	79787	-1.32	0.04	0.03
1.01	2.97	3.96	1.98	0.18	-1.13	-9.34	49	79836	-1.32	0.04	0.03
1.01	2.97	3.97	1.98	0.18	-1.12	-9.35	48	79884	-1.31	0.04	0.03
1.01	2.97	3.96	1.98	0.20	-1.12	-9.33	49	79933	-1.31	0.04	0.03
1.00	2.96	3.96	1.98	0.19	-1.13	-9.31	49	79982	-1.31	0.04	0.03
1.01	2.97	3.96	1.98	0.18	-1.11	-9.34	48	80030	-1.31	0.04	0.03
1.01	2.97	3.97	1.98	0.18	-1.12	-9.33	49	80079	-1.31	0.04	0.03
1.00	2.97	3.96	1.98	0.18	-1.12	-9.35	48	80127	-1.31	0.04	0.03
1.01	2.97	3.96	1.98	0.20	-1.10	-9.34	48	80175	-1.31	0.04	0.03
1.01	2.97	3.96	1.98	0.18	-1.11	-9.34	49	80224	-1.31	0.04	0.03
1.01	2.97	3.96	1.98	0.19	-1.13	-9.32	49	80273	-1.31	0.04	0.03
1.01	2.97	3.97	1.98	0.19	-1.11	-9.33	48	80321	-1.31	0.04	0.03
1.01	2.97	3.96	1.98	0.19	-1.13	-9.32	49	80370	-1.31	0.04	0.03
1.01	2.97	3.96	1.98	0.18	-1.13	-9.33	48	80418	-1.31	0.04	0.03
1.00	2.97	3.96	1.98	0.18	-1.11	-9.35	49	80467	-1.31	0.04	0.03
